28/2/2024    14:23:1  33   frequency(Hz)1995.0
28/2/2024    14:23:3  29   frequency(Hz)794.0
28/2/2024    14:23:4  33   frequency(Hz)1995.0
28/2/2024    14:23:6  32   frequency(Hz)1585.0
28/2/2024    14:23:7  33   frequency(Hz)1995.0
28/2/2024    14:23:9  32   frequency(Hz)1585.0
28/2/2024    14:23:10  31   frequency(Hz)1259.0
28/2/2024    14:23:12  33   frequency(Hz)1995.0
28/2/2024    14:23:13  32   frequency(Hz)1585.0
28/2/2024    14:23:15  33   frequency(Hz)1995.0
28/2/2024    14:23:16  32   frequency(Hz)1585.0
28/2/2024    14:23:18  33   frequency(Hz)1995.0
28/2/2024    14:23:19  34   frequency(Hz)2512.0
28/2/2024    14:23:21  31   frequency(Hz)1259.0
28/2/2024    14:23:22  33   frequency(Hz)1995.0
28/2/2024    14:23:24  30   frequency(Hz)1000.0
28/2/2024    14:23:25  35   frequency(Hz)3162.0
28/2/2024    14:23:27  31   frequency(Hz)1259.0
28/2/2024    14:23:28  32   frequency(Hz)1585.0
28/2/2024    14:23:30  33   frequency(Hz)1995.0
28/2/2024    14:23:31  31   frequency(Hz)1259.0
28/2/2024    14:23:33  35   frequency(Hz)3162.0
28/2/2024    14:23:34  30   frequency(Hz)1000.0
28/2/2024    14:23:36  33   frequency(Hz)1995.0
Stopped
28/2/2024    14:23:46  31   frequency(Hz)1259.0
28/2/2024    14:23:47  33   frequency(Hz)1995.0
28/2/2024    14:23:48  33   frequency(Hz)1995.0
28/2/2024    14:23:49  32   frequency(Hz)1585.0
28/2/2024    14:23:50  33   frequency(Hz)1995.0
28/2/2024    14:23:51  32   frequency(Hz)1585.0
28/2/2024    14:23:52  35   frequency(Hz)3162.0
28/2/2024    14:23:53  32   frequency(Hz)1585.0
28/2/2024    14:23:54  33   frequency(Hz)1995.0
28/2/2024    14:23:55  32   frequency(Hz)1585.0
28/2/2024    14:23:56  33   frequency(Hz)1995.0
28/2/2024    14:23:57  32   frequency(Hz)1585.0
28/2/2024    14:23:59  32   frequency(Hz)1585.0
28/2/2024    14:24:0  33   frequency(Hz)1995.0
28/2/2024    14:24:1  32   frequency(Hz)1585.0
28/2/2024    14:24:2  35   frequency(Hz)3162.0
28/2/2024    14:24:3  30   frequency(Hz)1000.0
28/2/2024    14:24:4  33   frequency(Hz)1995.0
28/2/2024    14:24:5  32   frequency(Hz)1585.0
28/2/2024    14:24:6  33   frequency(Hz)1995.0
28/2/2024    14:24:7  33   frequency(Hz)1995.0
28/2/2024    14:24:9  34   frequency(Hz)2512.0
28/2/2024    14:24:10  41   frequency(Hz)12589.0
28/2/2024    14:24:12  32   frequency(Hz)1585.0
28/2/2024    14:24:14  37   frequency(Hz)5012.0
28/2/2024    14:24:15  56   frequency(Hz)398107.0
28/2/2024    14:24:17  18   frequency(Hz)63.0
28/2/2024    14:24:18  35   frequency(Hz)3162.0
28/2/2024    14:24:20  33   frequency(Hz)1995.0
28/2/2024    14:24:21  34   frequency(Hz)2512.0
28/2/2024    14:24:23  36   frequency(Hz)3981.0
28/2/2024    14:24:24  33   frequency(Hz)1995.0
28/2/2024    14:24:26  36   frequency(Hz)3981.0
28/2/2024    14:24:27  33   frequency(Hz)1995.0
28/2/2024    14:24:29  35   frequency(Hz)3162.0
28/2/2024    14:24:30  34   frequency(Hz)2512.0
28/2/2024    14:24:32  32   frequency(Hz)1585.0
28/2/2024    14:24:33  35   frequency(Hz)3162.0
Stopped
28/2/2024    14:24:41  33   frequency(Hz)1995.0
28/2/2024    14:24:42  35   frequency(Hz)3162.0
28/2/2024    14:24:43  33   frequency(Hz)1995.0
28/2/2024    14:24:44  34   frequency(Hz)2512.0
28/2/2024    14:24:45  35   frequency(Hz)3162.0
28/2/2024    14:24:46  33   frequency(Hz)1995.0
Stopped
28/2/2024    14:26:19  33   frequency(Hz)1995.0
28/2/2024    14:26:20  34   frequency(Hz)2512.0
28/2/2024    14:26:21  34   frequency(Hz)2512.0
28/2/2024    28/2/2024    14:26:22  33   frequency(Hz)1995.0
28/2/2024    14:26:23  34   frequency(Hz)2512.0
28/2/2024    14:26:24  33   frequency(Hz)1995.0
28/2/2024    14:26:26  34   frequency(Hz)2512.0
28/2/2024    14:26:27  34   frequency(Hz)2512.0
28/2/2024    14:26:28  36   frequency(Hz)3981.0
